x,y,z,xx,yy,zz
3.199766 , 8.400468 , -21.009125 , 3.3 , 8.2 , -17.1
3.2946756 , 8.210648 , -17.307652 , 3.2 , 8.4 , -21.0
3.2579541 , 8.284092 , -18.739798 , 3.2 , 8.4 , -21.0
3.1554697 , 8.489059 , -22.736677 , 3.2 , 8.4 , -21.0
3.1931014 , 8.413796 , -21.269037 , 3.2 , 8.4 , -21.0
3.1995108 , 8.400978 , -21.019081 , 3.3 , 8.2 , -17.1
3.29452 , 8.21096 , -17.31372 , 3.2 , 8.4 , -21.0
3.2578545 , 8.28429 , -18.74367 , 3.2 , 8.4 , -21.0
3.1554096 , 8.4891815 , -22.739037 , 3.2 , 8.4 , -21.0
3.1930647 , 8.413871 , -21.27048 , 3.2 , 8.4 , -21.0
3.1958385 , 8.408322 , -21.162304 , 3.2 , 8.4 , -21.0
3.1975029 , 8.404994 , -21.097385 , 3.2 , 8.4 , -21.0
3.1985018 , 8.402996 , -21.058434 , 3.2 , 8.4 , -21.0
3.199101 , 8.401797 , -21.035059 , 3.2 , 8.4 , -21.0
3.1994607 , 8.401079 , -21.021036 , 3.2 , 8.4 , -21.0
3.1996765 , 8.400647 , -21.01262 , 3.2 , 8.4 , -21.0
3.1998057 , 8.400388 , -21.007574 , 3.2 , 8.4 , -21.0
3.2031233 , 8.393753 , -20.878193 , 3.3 , 8.2 , -17.1
3.2967086 , 8.206583 , -17.22837 , 3.2 , 8.4 , -21.0
3.2592535 , 8.281493 , -18.68912 , 3.2 , 8.4 , -21.0
3.156261 , 8.487477 , -22.70582 , 3.2 , 8.4 , -21.0
3.1935856 , 8.4128275 , -21.250156 , 3.2 , 8.4 , -21.0
3.1961513 , 8.407698 , -21.150106 , 3.2 , 8.4 , -21.0
3.1976907 , 8.404618 , -21.090065 , 3.2 , 8.4 , -21.0
3.1986144 , 8.402771 , -21.05404 , 3.2 , 8.4 , -21.0
3.1991687 , 8.401662 , -21.032423 , 3.2 , 8.4 , -21.0
3.1995013 , 8.400997 , -21.019455 , 3.2 , 8.4 , -21.0
3.2029586 , 8.394084 , -20.884623 , 3.3 , 8.2 , -17.1
3.2966092 , 8.206781 , -17.23224 , 3.2 , 8.4 , -21.0
3.2591898 , 8.28162 , -18.691597 , 3.2 , 8.4 , -21.0
3.1562223 , 8.4875555 , -22.70733 , 3.2 , 8.4 , -21.0
3.1935623 , 8.412875 , -21.251076 , 3.2 , 8.4 , -21.0
3.196137 , 8.407726 , -21.15066 , 3.2 , 8.4 , -21.0
3.1976821 , 8.404634 , -21.090399 , 3.2 , 8.4 , -21.0
3.1986094 , 8.4027815 , -21.05424 , 3.2 , 8.4 , -21.0
3.2024763 , 8.395047 , -20.90343 , 3.3 , 8.2 , -17.1
3.2994993 , 8.201001 , -17.119526 , 3.3 , 8.2 , -17.1
3.3590539 , 8.081893 , -14.7969 , 3.3 , 8.2 , -17.1
3.3108318 , 8.178336 , -16.677563 , 3.2 , 8.4 , -21.0
3.209489 , 8.3810215 , -20.629929 , 3.2 , 8.4 , -21.0
3.1462333 , 8.507533 , -23.096899 , 3.2 , 8.4 , -21.0
3.1874237 , 8.425152 , -21.490477 , 3.2 , 8.4 , -21.0
3.1924515 , 8.415095 , -21.294386 , 3.2 , 8.4 , -21.0
3.1954706 , 8.409059 , -21.17665 , 3.2 , 8.4 , -21.0
3.1972823 , 8.405436 , -21.105995 , 3.2 , 8.4 , -21.0
3.2017598 , 8.39648 , -20.93137 , 3.3 , 8.2 , -17.1
3.295886 , 8.208228 , -17.260447 , 3.2 , 8.4 , -21.0
3.258727 , 8.282546 , -18.709639 , 3.2 , 8.4 , -21.0
3.1559403 , 8.488118 , -22.718323 , 3.2 , 8.4 , -21.0
3.19339 , 8.413221 , -21.257807 , 3.2 , 8.4 , -21.0
3.1996653 , 8.400669 , -21.013054 , 3.3 , 8.2 , -17.1
3.294614 , 8.210771 , -17.310047 , 3.2 , 8.4 , -21.0
3.2579145 , 8.28417 , -18.741325 , 3.2 , 8.4 , -21.0
3.155446 , 8.489108 , -22.737608 , 3.2 , 8.4 , -21.0
3.197039 , 8.405922 , -21.11548 , 3.3 , 8.2 , -17.1
3.2930045 , 8.21399 , -17.372824 , 3.2 , 8.4 , -21.0
3.2568886 , 8.286222 , -18.781345 , 3.2 , 8.4 , -21.0
3.1548226 , 8.490355 , -22.761925 , 3.2 , 8.4 , -21.0
3.1927054 , 8.41459 , -21.284498 , 3.2 , 8.4 , -21.0
3.1992984 , 8.401404 , -21.027376 , 3.3 , 8.2 , -17.1
3.29439 , 8.21122 , -17.318783 , 3.2 , 8.4 , -21.0
3.2577717 , 8.284456 , -18.7469 , 3.2 , 8.4 , -21.0
3.1650038 , 8.469993 , -22.364857 , 3.3 , 8.2 , -17.1
3.290427 , 8.219145 , -17.473343 , 3.2 , 8.4 , -21.0
3.2552505 , 8.289499 , -18.845238 , 3.2 , 8.4 , -21.0
3.1538296 , 8.492341 , -22.800657 , 3.2 , 8.4 , -21.0
3.1920967 , 8.415806 , -21.308228 , 3.2 , 8.4 , -21.0
3.1952574 , 8.409485 , -21.184963 , 3.2 , 8.4 , -21.0
3.1971543 , 8.405691 , -21.110981 , 3.2 , 8.4 , -21.0
3.201691 , 8.396618 , -20.934063 , 3.3 , 8.2 , -17.1
3.2958443 , 8.208312 , -17.262075 , 3.2 , 8.4 , -21.0
3.2587006 , 8.2825985 , -18.71068 , 3.2 , 8.4 , -21.0
3.1559243 , 8.488152 , -22.718958 , 3.2 , 8.4 , -21.0
3.1933796 , 8.41324 , -21.25819 , 3.2 , 8.4 , -21.0
3.19966 , 8.40068 , -21.013264 , 3.3 , 8.2 , -17.1
3.294611 , 8.210778 , -17.310171 , 3.2 , 8.4 , -21.0
3.2579126 , 8.284174 , -18.741407 , 3.2 , 8.4 , -21.0
3.1554446 , 8.48911 , -22.737658 , 3.2 , 8.4 , -21.0
3.1930861 , 8.413826 , -21.269636 , 3.2 , 8.4 , -21.0
3.1958513 , 8.408298 , -21.161798 , 3.2 , 8.4 , -21.0
3.1975105 , 8.404978 , -21.097084 , 3.2 , 8.4 , -21.0
3.1985064 , 8.402987 , -21.05825 , 3.2 , 8.4 , -21.0
3.2024207 , 8.395158 , -20.905596 , 3.3 , 8.2 , -17.1
3.2962854 , 8.207429 , -17.24488 , 3.2 , 8.4 , -21.0
3.259885 , 8.2802305 , -18.664482 , 3.3 , 8.2 , -17.1
