x,y,z,xx,yy,zz
-46.68297 , -4.298432 , -20.39256 , -46.7 , -4.3 , -20.4
-46.68246 , -4.298385 , -20.392336 , -46.7 , -4.3 , -20.4
-46.68246 , -4.298385 , -20.392336 , -46.7 , -4.3 , -20.4
-46.68246 , -4.298385 , -20.392336 , -46.7 , -4.3 , -20.4
-46.68196 , -4.298339 , -20.392118 , -46.7 , -4.3 , -20.4
-46.681473 , -4.298294 , -20.391905 , -46.7 , -4.3 , -20.4
-46.680996 , -4.29825 , -20.391697 , -46.7 , -4.3 , -20.4
-46.680996 , -4.29825 , -20.391697 , -46.7 , -4.3 , -20.4
-46.680527 , -4.2982073 , -20.391493 , -46.7 , -4.3 , -20.4
-46.68007 , -4.2981653 , -20.391294 , -46.7 , -4.3 , -20.4
-46.68007 , -4.2981653 , -20.391294 , -46.7 , -4.3 , -20.4
-46.68007 , -4.2981653 , -20.391294 , -46.7 , -4.3 , -20.4
-46.68007 , -4.2981653 , -20.391294 , -46.7 , -4.3 , -20.4
-46.679623 , -4.298124 , -20.391098 , -46.7 , -4.3 , -20.4
-46.679188 , -4.298084 , -20.390907 , -46.7 , -4.3 , -20.4
-46.67876 , -4.2980447 , -20.390722 , -46.7 , -4.3 , -20.4
-46.678345 , -4.298006 , -20.39054 , -46.7 , -4.3 , -20.4
-46.677937 , -4.2979684 , -20.390362 , -46.7 , -4.3 , -20.4
-46.67754 , -4.297932 , -20.390188 , -46.7 , -4.3 , -20.4
-46.67754 , -4.297932 , -20.390188 , -46.7 , -4.3 , -20.4
-46.67754 , -4.297932 , -20.390188 , -46.7 , -4.3 , -20.4
-46.67715 , -4.297896 , -20.390018 , -46.7 , -4.3 , -20.4
-46.67677 , -4.297861 , -20.38985 , -46.7 , -4.3 , -20.4
-46.67677 , -4.297861 , -20.38985 , -46.7 , -4.3 , -20.4
-46.6764 , -4.297827 , -20.389688 , -46.7 , -4.3 , -20.4
-46.676037 , -4.2977934 , -20.38953 , -46.7 , -4.3 , -20.4
-46.676037 , -4.2977934 , -20.38953 , -46.7 , -4.3 , -20.4
-46.675682 , -4.297761 , -20.389376 , -46.7 , -4.3 , -20.4
-46.675335 , -4.297729 , -20.389225 , -46.7 , -4.3 , -20.4
-46.674995 , -4.297698 , -20.389076 , -46.7 , -4.3 , -20.4
-46.674667 , -4.2976675 , -20.388933 , -46.7 , -4.3 , -20.4
-46.674343 , -4.297638 , -20.388792 , -46.7 , -4.3 , -20.4
-46.674343 , -4.297638 , -20.388792 , -46.7 , -4.3 , -20.4
-46.674343 , -4.297638 , -20.388792 , -46.7 , -4.3 , -20.4
-46.67403 , -4.297609 , -20.388655 , -46.7 , -4.3 , -20.4
-46.67403 , -4.297609 , -20.388655 , -46.7 , -4.3 , -20.4
-46.67372 , -4.2975807 , -20.388521 , -46.7 , -4.3 , -20.4
-46.673424 , -4.297553 , -20.38839 , -46.7 , -4.3 , -20.4
-46.673424 , -4.297553 , -20.38839 , -46.7 , -4.3 , -20.4
-46.67313 , -4.2975264 , -20.388262 , -46.7 , -4.3 , -20.4
-46.67313 , -4.2975264 , -20.388262 , -46.7 , -4.3 , -20.4
-46.67313 , -4.2975264 , -20.388262 , -46.7 , -4.3 , -20.4
-46.67313 , -4.2975264 , -20.388262 , -46.7 , -4.3 , -20.4
-46.672848 , -4.2975 , -20.388138 , -46.7 , -4.3 , -20.4
