x,y,z,xx,yy,zz
-8.41312 , -14.018157 , -21.690083 , -8.4 , -14.0 , -21.4
-8.407872 , -14.010895 , -21.574066 , -8.4 , -14.0 , -21.4
-8.383598 , -13.9783535 , -21.046583 , -8.1 , -13.6 , -14.9
-8.102835 , -13.603923 , -14.962666 , -8.1 , -13.6 , -14.9
-7.9249096 , -13.366631 , -11.107099 , -8.1 , -13.6 , -14.9
-8.053085 , -13.537499 , -13.883962 , -8.1 , -13.6 , -14.9
-8.071827 , -13.562467 , -14.289843 , -8.1 , -13.6 , -14.9
-8.106604 , -13.608822 , -15.043216 , -8.4 , -14.0 , -21.4
-8.371784 , -13.96239 , -20.788761 , -8.1 , -13.6 , -14.9
-8.275513 , -13.834023 , -18.702826 , -8.4 , -14.0 , -21.4
-8.266334 , -13.821782 , -18.503935 , -8.4 , -14.0 , -21.4
-8.555155 , -14.206878 , -24.761732 , -8.4 , -14.0 , -21.4
-8.40676 , -14.009015 , -21.546495 , -8.1 , -13.6 , -14.9
-8.121093 , -13.628125 , -15.3570175 , -8.1 , -13.6 , -14.9
-8.002077 , -13.469436 , -12.778339 , -8.4 , -14.0 , -21.4
-8.359651 , -13.9462 , -20.52575 , -8.4 , -14.0 , -21.4
-8.55249 , -14.2033205 , -24.703955 , -8.4 , -14.0 , -21.4
-8.433422 , -14.044564 , -22.124166 , -8.4 , -14.0 , -21.4
-8.420065 , -14.026754 , -21.83476 , -8.4 , -14.0 , -21.4
-8.389313 , -13.98575 , -21.168446 , -8.1 , -13.6 , -14.9
-8.125979 , -13.634639 , -15.462879 , -8.4 , -14.0 , -21.4
-8.228588 , -13.771452 , -17.686079 , -8.4 , -14.0 , -21.4
-8.532502 , -14.176671 , -24.270903 , -8.4 , -14.0 , -21.4
-8.395991 , -13.9946575 , -21.313171 , -8.1 , -13.6 , -14.9
-8.130264 , -13.640352 , -15.555734 , -8.4 , -14.0 , -21.4
-8.231508 , -13.775343 , -17.749325 , -8.4 , -14.0 , -21.4
-8.534295 , -14.179061 , -24.309744 , -8.4 , -14.0 , -21.4
-8.421882 , -14.029176 , -21.874105 , -8.4 , -14.0 , -21.4
-8.413133 , -14.017509 , -21.684536 , -8.4 , -14.0 , -21.4
-8.40788 , -14.010507 , -21.570738 , -8.4 , -14.0 , -21.4
-8.404728 , -14.006305 , -21.502445 , -8.4 , -14.0 , -21.4
-8.402837 , -14.003783 , -21.461468 , -8.4 , -14.0 , -21.4
-8.401702 , -14.00227 , -21.436882 , -8.4 , -14.0 , -21.4
-8.401021 , -14.001362 , -21.422129 , -8.4 , -14.0 , -21.4
-8.400613 , -14.000818 , -21.413279 , -8.4 , -14.0 , -21.4
-8.400367 , -14.00049 , -21.407967 , -8.4 , -14.0 , -21.4
-8.400219 , -14.000295 , -21.404778 , -8.4 , -14.0 , -21.4
-8.400132 , -14.000176 , -21.402866 , -8.4 , -14.0 , -21.4
-8.379953 , -13.973272 , -20.96567 , -8.1 , -13.6 , -14.9
-8.120148 , -13.6268635 , -15.336525 , -8.4 , -14.0 , -21.4
-8.224594 , -13.766126 , -17.599539 , -8.4 , -14.0 , -21.4
-8.469198 , -14.092266 , -22.899332 , -8.1 , -13.6 , -14.9
-8.135843 , -13.647792 , -15.676609 , -8.4 , -14.0 , -21.4
-8.235288 , -13.780384 , -17.831232 , -8.4 , -14.0 , -21.4
-8.536606 , -14.182142 , -24.359814 , -8.4 , -14.0 , -21.4
-8.423338 , -14.031117 , -21.90567 , -8.4 , -14.0 , -21.4
-8.414006 , -14.018677 , -21.703493 , -8.4 , -14.0 , -21.4
-8.38649 , -13.981988 , -21.10729 , -8.1 , -13.6 , -14.9
-8.124201 , -13.632267 , -15.424326 , -8.4 , -14.0 , -21.4
-8.227372 , -13.76983 , -17.659733 , -8.4 , -14.0 , -21.4
-8.531754 , -14.175672 , -24.254677 , -8.4 , -14.0 , -21.4
-8.420281 , -14.027043 , -21.839453 , -8.4 , -14.0 , -21.4
-8.412171 , -14.01623 , -21.663729 , -8.4 , -14.0 , -21.4
-8.407304 , -14.009739 , -21.55825 , -8.4 , -14.0 , -21.4
-8.404382 , -14.005843 , -21.494951 , -8.4 , -14.0 , -21.4
-8.40263 , -14.003506 , -21.456974 , -8.4 , -14.0 , -21.4
-8.401578 , -14.002103 , -21.434183 , -8.4 , -14.0 , -21.4
-8.400948 , -14.001262 , -21.42051 , -8.4 , -14.0 , -21.4
-8.400567 , -14.000757 , -21.412306 , -8.4 , -14.0 , -21.4
-8.38016 , -13.973549 , -20.97015 , -8.1 , -13.6 , -14.9
-8.1202755 , -13.627033 , -15.339272 , -8.4 , -14.0 , -21.4
-8.224681 , -13.766242 , -17.601429 , -8.4 , -14.0 , -21.4
-8.530091 , -14.173457 , -24.218672 , -8.4 , -14.0 , -21.4
-8.394839 , -13.993119 , -21.288177 , -8.1 , -13.6 , -14.9
-8.129517 , -13.639356 , -15.539531 , -8.4 , -14.0 , -21.4
-8.230999 , -13.774666 , -17.738308 , -8.4 , -14.0 , -21.4
-8.533983 , -14.178646 , -24.30299 , -8.4 , -14.0 , -21.4
-8.421686 , -14.028914 , -21.869854 , -8.4 , -14.0 , -21.4
